Country,Name,Value
Niger,Silver,100
Niger,Steam Coal,105760
Niger,Sulfur,0
Niger,Talc,0
Niger,Tantalum,0
Niger,Tin,0
Niger,Titanium,0
Niger,Tungsten,0
Niger,Uranium,2691
Niger,Vanadium,0
Niger,Vermiculite,0
Niger,Zinc,0
Niger,Zircon,0
Nigeria,Aluminium,0
Nigeria,Arsenic,0
Nigeria,Baryte,460
Nigeria,Bauxite,0
Nigeria,Bentonite,0
Nigeria,Beryllium,0
Nigeria,Chromium,0
Nigeria,Cobalt,0
Nigeria,Coking Coal,0
Nigeria,Copper,0
Nigeria,Diam. (Gem),0
Nigeria,Diam. (Ind),0
Nigeria,Diatomite,0
Nigeria,Feldspar,43997
Nigeria,Fluorspar,6275
Nigeria,Gold,2000
Nigeria,Graphite,0
Nigeria,Gypsum,13401
Nigeria,Iron,1300
Nigeria,Kaolin,23530
Nigeria,Lead,45500
Nigeria,Lithium,20
Nigeria,Magnesite,0
Nigeria,Manganese,22380
Nigeria,Mercury,0
Nigeria,Nat. Gas,48570
Nigeria,Nickel,0
Nigeria,Niobium,140
Nigeria,Palladium,0
Nigeria,Perlite,0
Nigeria,Petroleum,80639590
Nigeria,Phosphates,0
Nigeria,Platinum,0
Nigeria,Rare Earths,0
Nigeria,Rhodium,0
Nigeria,Salt,0
Nigeria,Silver,0
Nigeria,Steam Coal,1444139
Nigeria,Sulfur,0
Nigeria,Talc,65061
Nigeria,Tantalum,160
Nigeria,Tin,6890
Nigeria,Titanium,0
Nigeria,Tungsten,24
Nigeria,Uranium,0
Nigeria,Vanadium,0
Nigeria,Vermiculite,0
Nigeria,Zinc,32220
Nigeria,Zircon,3033
Papua New Guinea,Aluminium,0
Papua New Guinea,Arsenic,0
Papua New Guinea,Baryte,0
Papua New Guinea,Bauxite,0
Papua New Guinea,Bentonite,0
Papua New Guinea,Beryllium,0
Papua New Guinea,Chromium,43430
Papua New Guinea,Cobalt,2955
Papua New Guinea,Coking Coal,0
Papua New Guinea,Copper,66531
Papua New Guinea,Diam. (Gem),0
Papua New Guinea,Diam. (Ind),0
Papua New Guinea,Diatomite,0
Papua New Guinea,Feldspar,0
Papua New Guinea,Fluorspar,0
Papua New Guinea,Gold,39145
Papua New Guinea,Graphite,0
Papua New Guinea,Gypsum,0
Papua New Guinea,Iron,0
Papua New Guinea,Kaolin,0
Papua New Guinea,Lead,0
Papua New Guinea,Lithium,0
Papua New Guinea,Magnesite,0
Papua New Guinea,Manganese,0
Papua New Guinea,Mercury,0
Papua New Guinea,Nat. Gas,3400
Papua New Guinea,Nickel,31594
Papua New Guinea,Niobium,0
Papua New Guinea,Palladium,0
Papua New Guinea,Perlite,0
Papua New Guinea,Petroleum,1842600
Papua New Guinea,Phosphates,0
Papua New Guinea,Platinum,0
Papua New Guinea,Rare Earths,0
Papua New Guinea,Rhodium,0
Papua New Guinea,Salt,0
Papua New Guinea,Silver,90200
Papua New Guinea,Steam Coal,0
Papua New Guinea,Sulfur,0
Papua New Guinea,Talc,0
Papua New Guinea,Tantalum,0
Papua New Guinea,Tin,0
Papua New Guinea,Titanium,0
Papua New Guinea,Tungsten,0
Papua New Guinea,Uranium,0
Papua New Guinea,Vanadium,0
Papua New Guinea,Vermiculite,0
Papua New Guinea,Zinc,0
Papua New Guinea,Zircon,0
Senegal,Aluminium,0
Senegal,Arsenic,0
Senegal,Baryte,0
Senegal,Bauxite,0
Senegal,Bentonite,0
Senegal,Beryllium,0
Senegal,Chromium,0
Senegal,Cobalt,0
Senegal,Coking Coal,0
Senegal,Copper,0
Senegal,Diam. (Gem),0
Senegal,Diam. (Ind),0
Senegal,Diatomite,0
Senegal,Feldspar,0
Senegal,Fluorspar,0
Senegal,Gold,14678
Senegal,Graphite,0
Senegal,Gypsum,0
Senegal,Iron,0
Senegal,Kaolin,0
Senegal,Lead,0
Senegal,Lithium,0
Senegal,Magnesite,0
Senegal,Manganese,4040
Senegal,Mercury,0
Senegal,Nat. Gas,6
Senegal,Nickel,0
Senegal,Niobium,0
Senegal,Palladium,0
Senegal,Perlite,0
Senegal,Petroleum,20000
Senegal,Phosphates,792800
Senegal,Platinum,0
Senegal,Rare Earths,0
Senegal,Rhodium,280599
Senegal,Salt,1310
Senegal,Silver,0
Senegal,Steam Coal,0
Senegal,Sulfur,0
Senegal,Talc,0
Senegal,Tantalum,0
Senegal,Tin,0
Senegal,Titanium,310310
Senegal,Tungsten,0
Senegal,Uranium,0
Senegal,Vanadium,0
Senegal,Vermiculite,0
Senegal,Zinc,0
Senegal,Zircon,90760
Sierra Leone,Aluminium,0
Sierra Leone,Arsenic,0
Sierra Leone,Baryte,0
Sierra Leone,Bauxite,1396678
Sierra Leone,Bentonite,0
Sierra Leone,Beryllium,0
Sierra Leone,Chromium,0
Sierra Leone,Cobalt,0
Sierra Leone,Coking Coal,0
Sierra Leone,Copper,0
Sierra Leone,Diam. (Gem),541400
Sierra Leone,Diam. (Ind),297700
Sierra Leone,Diatomite,0
Sierra Leone,Feldspar,0
Sierra Leone,Fluorspar,0
Sierra Leone,Gold,149
Sierra Leone,Graphite,0
Sierra Leone,Gypsum,0
Sierra Leone,Iron,950300
Sierra Leone,Kaolin,0
Sierra Leone,Lead,0
Sierra Leone,Lithium,0
Sierra Leone,Magnesite,0
Sierra Leone,Manganese,0
Sierra Leone,Mercury,0
Sierra Leone,Nat. Gas,0
Sierra Leone,Nickel,0
Sierra Leone,Niobium,0
Sierra Leone,Palladium,0
Sierra Leone,Perlite,0
Sierra Leone,Petroleum,0
Sierra Leone,Phosphates,0
Sierra Leone,Platinum,0
Sierra Leone,Rare Earths,0
Sierra Leone,Rhodium,0
Sierra Leone,Salt,0
Sierra Leone,Silver,0
Sierra Leone,Steam Coal,0
Sierra Leone,Sulfur,0
Sierra Leone,Talc,0
Sierra Leone,Tantalum,36
Sierra Leone,Tin,0
Sierra Leone,Titanium,135400
Sierra Leone,Tungsten,0
Sierra Leone,Uranium,0
Sierra Leone,Vanadium,0
Sierra Leone,Vermiculite,0
Sierra Leone,Zinc,0
Sierra Leone,Zircon,4100
Togo,Aluminium,0
Togo,Arsenic,0
Togo,Baryte,0
Togo,Bauxite,0
Togo,Bentonite,0
Togo,Beryllium,0
Togo,Chromium,0
Togo,Cobalt,0
Togo,Coking Coal,0
Togo,Copper,0
Togo,Diam. (Gem),0
Togo,Diam. (Ind),0
Togo,Diatomite,0
Togo,Feldspar,0
Togo,Fluorspar,0
Togo,Gold,3600
Togo,Graphite,0
Togo,Gypsum,0
Togo,Iron,0
Togo,Kaolin,0
Togo,Lead,0
Togo,Lithium,0
Togo,Magnesite,0
Togo,Manganese,0
Togo,Mercury,0
Togo,Nat. Gas,0
Togo,Nickel,0
Togo,Niobium,0
Togo,Palladium,0
Togo,Perlite,0
Togo,Petroleum,0
Togo,Phosphates,538860
Togo,Platinum,0
Togo,Rare Earths,0
Togo,Rhodium,0
Togo,Salt,0
Togo,Silver,0
Togo,Steam Coal,0
Togo,Sulfur,0
Togo,Talc,0
Togo,Tantalum,0
Togo,Tin,0
Togo,Titanium,0
Togo,Tungsten,0
Togo,Uranium,0
Togo,Vanadium,0
Togo,Vermiculite,0
Togo,Zinc,0
Togo,Zircon,0
